pixel,label,predict 
55103,15,15
55104,15,10
55105,15,7
55106,15,7
55107,15,10
55108,15,10
55109,15,10
55110,15,10
55111,15,10
55112,15,5
55113,15,15
55114,15,15
55115,15,15
55116,15,15
55117,15,15
55118,15,15
55119,15,15
55120,15,15
55121,15,15
55122,15,15
55123,15,15
55124,15,15
55125,15,15
55126,15,15
55127,15,15
55128,15,15
55129,15,15
55130,15,15
55131,15,15
55132,15,15
55133,15,15
55134,15,15
55135,15,15
55136,15,15
55137,15,15
55138,15,15
55139,15,15
55140,15,15
55141,15,15
55142,15,15
55143,15,15
55144,15,15
55145,15,15
55146,15,15
55147,15,15
55148,15,15
55149,15,15
55150,15,15
55151,15,15
55152,15,15
55153,15,15
55154,15,15
55155,15,15
55156,15,15
55157,15,15
55158,15,15
55159,15,15
55160,15,15
55161,15,15
55162,15,15
55163,15,15
55164,15,15
55165,15,15
55166,15,15
55167,15,15
55168,15,15
55169,15,15
55170,15,15
55171,15,15
55172,15,15
55173,15,15
55174,15,15
55175,15,15
55176,15,15
55177,15,15
55178,15,15
55179,15,5
55180,15,5
55181,15,5
55182,15,5
55183,15,5
55184,15,7
55185,15,7
55186,15,7
55187,15,7
55188,15,10
55189,15,10
55190,15,10
55191,15,10
55192,15,10
55193,15,7
55194,15,15
55195,15,15
55196,15,15
55197,15,15
55198,15,7
55199,15,7
55200,15,15
55201,15,15
55202,15,15
55203,15,15
55204,15,15
55205,15,15
55206,15,10
55207,15,10
55208,15,10
55209,15,7
55210,15,7
55211,15,7
55212,15,10
55213,15,10
55214,15,10
55215,15,10
55216,15,15
55217,15,15
55218,15,15
55219,15,15
55220,15,15
55221,15,15
55222,15,15
55223,15,15
55224,15,15
55225,15,15
55226,15,15
55227,15,15
55228,15,15
55229,15,15
55230,15,15
55231,15,15
55232,15,15
55233,15,15
55234,15,15
55235,15,15
55236,15,15
55237,15,15
55238,15,15
55239,15,15
55240,15,15
55241,15,15
55242,15,15
55243,15,15
55244,15,15
55245,15,15
55246,15,15
55247,15,15
55248,15,15
55249,15,15
55250,15,15
55251,15,15
55252,15,15
55253,15,15
55254,15,15
55255,15,15
55256,15,15
55257,15,15
55258,15,15
55259,15,15
55260,15,15
55261,15,15
55262,15,15
55263,15,15
55264,15,15
55265,15,15
55266,15,15
55267,15,15
55268,15,15
55269,15,15
55270,15,15
55271,15,15
55272,15,15
55273,15,15
55274,15,15
55275,15,15
55276,15,15
55277,15,15
55278,15,15
55279,15,5
55280,15,5
55281,15,5
55282,15,10
55283,15,7
55284,15,7
55285,15,7
55286,15,7
55287,15,10
55288,15,5
55289,15,5
55290,15,5
55291,15,10
55292,15,7
55293,15,15
55294,15,15
55295,15,15
55296,15,15
55297,15,10
55298,15,15
55299,15,15
55300,15,10
55301,15,15
55302,15,5
55303,15,15
55304,15,15
55305,15,10
55306,15,10
55307,15,10
55308,15,10
55309,15,10
55310,15,10
55311,15,10
55312,15,10
55313,15,10
55314,15,15
55315,15,15
55316,15,15
55317,15,15
55318,15,15
55319,15,15
55320,15,15
55321,15,15
55322,15,15
55323,15,15
55324,15,15
55325,15,15
55326,15,15
55327,15,15
55328,15,15
55329,15,15
55330,15,15
55331,15,15
55332,15,15
55333,15,15
55334,15,15
55335,15,15
55336,15,15
55337,15,15
55338,15,15
55339,15,15
55340,15,15
55341,15,15
55342,15,15
55343,15,15
55344,15,15
55345,15,15
55346,15,15
55347,15,15
55348,15,15
55349,15,15
55350,15,15
55351,15,15
55352,15,15
55353,15,15
55354,15,15
55355,15,15
55356,15,15
55357,15,15
55358,15,15
55359,15,15
55360,15,15
55361,15,15
55362,15,15
55363,15,15
55364,15,15
55365,15,15
55366,15,10
55367,15,10
55368,15,7
55369,15,7
55370,15,7
55371,15,7
55372,15,10
55373,15,7
55374,15,5
55375,15,5
55376,15,10
55377,15,10
55378,15,15
55379,15,15
55380,15,15
55381,15,15
55382,15,10
55383,15,10
55384,15,15
55385,15,10
55386,15,15
55387,15,5
55388,15,15
55389,15,15
55390,15,10
55391,15,10
55392,15,10
55393,15,10
55394,15,10
55395,15,10
55396,15,10
55397,15,10
55398,15,15
55399,15,15
55400,15,15
55401,15,15
55402,15,15
55403,15,15
55404,15,15
55405,15,15
55406,15,15
55407,15,15
55408,15,15
55409,15,15
55410,15,15
55411,15,15
55412,15,15
55413,15,15
55414,15,15
55415,15,15
55416,15,15
55417,15,15
55418,15,15
55419,15,15
55420,15,15
55421,15,15
55422,15,15
55423,15,15
55424,15,15
55425,15,15
55426,15,15
55427,15,15
55428,15,15
55429,15,15
55430,15,15
55431,15,15
55432,15,15
55433,15,15
55434,15,15
55435,15,15
55436,15,15
55437,15,15
55438,15,15
55439,15,15
55440,15,7
55441,15,10
55442,15,10
55443,15,10
55444,15,10
55445,15,7
55446,15,7
55447,15,7
55448,15,7
55449,15,7
55450,15,7
55451,15,10
55452,15,10
55453,15,10
55454,15,10
55455,15,10
55456,15,10
55457,15,10
55458,15,10
55459,15,15
55460,15,15
55461,15,15
55462,15,15
55463,15,10
55464,15,10
55465,15,10
55466,15,10
55467,15,10
55468,15,10
55469,15,10
55470,15,15
55471,15,15
55472,15,15
55473,15,15
55474,15,15
55475,15,15
55476,15,15
55477,15,15
55478,15,15
55479,15,15
55480,15,15
55481,15,15
55482,15,15
55483,15,15
55484,15,15
55485,15,15
55486,15,15
55487,15,15
55488,15,15
55489,15,15
55490,15,15
55491,15,15
55492,15,15
55493,15,15
55494,15,15
55495,15,15
55496,15,15
55497,15,15
55498,15,15
55499,15,15
55500,15,15
55501,15,15
55502,15,15
55503,15,15
55504,15,15
55505,15,10
55506,15,10
55507,15,10
55508,15,10
55509,15,7
55510,15,7
55511,15,7
55512,15,7
55513,15,7
55514,15,7
55515,15,10
55516,15,10
55517,15,10
55518,15,10
55519,15,10
55520,15,10
55521,15,10
55522,15,10
55523,15,15
55524,15,15
55525,15,15
55526,15,15
55527,15,10
55528,15,10
55529,15,10
55530,15,10
55531,15,15
55532,15,15
55533,15,15
55534,15,15
55535,15,15
55536,15,15
55537,15,15
55538,15,15
55539,15,15
55540,15,15
55541,15,15
55542,15,15
55543,15,15
55544,15,15
55545,15,15
55546,15,15
55547,15,15
55548,15,15
55549,15,15
55550,15,15
55551,15,15
55552,15,15
55553,15,15
55554,15,15
55555,15,15
55556,15,15
55557,15,15
55558,15,15
55559,15,15
55560,15,15
55561,15,15
55562,15,10
55563,15,10
55564,15,5
55565,15,5
55566,15,10
55567,15,10
55568,15,10
55569,15,7
55570,15,7
55571,15,10
55572,15,10
55573,15,10
55574,15,10
55575,15,10
55576,15,10
55577,15,15
55578,15,15
55579,15,15
55580,15,15
55581,15,10
55582,15,10
55583,15,10
55584,15,10
55585,15,10
55586,15,10
55587,15,15
55588,15,15
55589,15,15
55590,15,15
55591,15,15
55592,15,15
55593,15,15
55594,15,5
55595,15,15
55596,15,15
55597,15,15
55598,15,15
55599,15,15
55600,15,15
55601,15,15
55602,15,15
55603,15,15
55604,15,15
55605,15,15
55606,15,15
55607,15,15
55608,15,15
55609,15,5
55610,15,5
55611,15,5
55612,15,5
55613,15,10
55614,15,10
55615,15,7
55616,15,7
55617,15,10
55618,15,10
55619,15,10
55620,15,10
55621,15,10
55622,15,10
55623,15,10
55624,15,10
55625,15,10
55626,15,10
55627,15,10
55628,15,10
55629,15,10
55630,15,10
55631,15,10
55632,15,15
55633,15,15
55634,15,15
55635,15,15
55636,15,15
55637,15,15
55638,15,15
55639,15,15
55640,15,15
55641,15,15
55642,15,15
55643,15,15
55644,15,15
55645,15,15
55646,15,15
55647,15,15
55648,15,5
55649,15,5
55650,15,5
55651,15,5
55652,15,5
55653,15,7
55654,15,10
55655,15,10
55656,15,10
55657,15,10
55658,15,10
55659,15,10
55660,15,10
55661,15,10
55662,15,10
55663,15,10
55664,15,10
55665,15,10
55666,15,10
55667,15,10
55668,15,10
55669,15,15
55670,15,15
55671,15,15
55672,15,15
55673,15,15
55674,15,15
55675,15,15
55676,15,15
55677,15,15
55678,15,5
55679,15,5
55680,15,5
55681,15,5
55682,15,7
55683,15,10
55684,15,10
55685,15,10
55686,15,10
55687,15,10
55688,15,10
55689,15,10
55690,15,10
55691,15,10
55692,15,10
55693,15,10
55694,15,10
55695,15,10
55696,15,10
55697,15,15
55698,15,15
55699,15,15
55700,15,15
55701,15,15
55702,15,15
55703,15,15
55704,15,15
55705,15,5
55706,15,5
55707,15,5
55708,15,10
55709,15,10
55710,15,10
55711,15,10
55712,15,10
55713,15,10
55714,15,10
55715,15,10
55716,15,10
55717,15,10
55718,15,10
55719,15,10
55720,15,10
55721,15,10
55722,15,15
55723,15,15
55724,15,15
55725,15,15
55726,15,15
55727,15,15
55728,15,15
55729,15,15
55730,15,15
55731,15,15
55732,15,5
55733,15,10
55734,15,15
55735,15,10
55736,15,10
55737,15,10
55738,15,10
55739,15,10
55740,15,10
55741,15,10
55742,15,10
55743,15,10
55744,15,10
55745,15,15
55746,15,15
55747,15,15
55748,15,15
55749,15,15
55750,15,15
55751,15,15
55752,15,15
55753,15,15
55754,15,15
55755,15,10
55756,15,10
55757,15,10
55758,15,10
55759,15,10
55760,15,10
55761,15,10
55762,15,10
55763,15,10
55764,15,10
55765,15,10
55766,15,15
55767,15,15
55768,15,15
55769,15,15
55770,15,15
55771,15,15
55772,15,15
55773,15,15
55774,15,15
55775,15,15
55776,15,10
55777,15,10
55778,15,10
55779,15,10
55780,15,10
55781,15,10
55782,15,10
55783,15,10
55784,15,10
55785,15,15
55786,15,15
55787,15,15
55788,15,15
55789,15,15
55790,15,15
55791,15,15
55792,15,15
55793,15,15
55794,15,15
55795,15,10
55796,15,10
55797,15,10
55798,15,10
55799,15,10
55800,15,10
55801,15,10
55802,15,15
55803,15,15
55804,15,15
55805,15,15
55806,15,15
55807,15,15
55808,15,15
55809,15,15
55810,15,15
55811,15,15
55812,15,7
55813,15,7
55814,15,10
55815,15,10
55816,15,10
55817,15,10
55818,15,10
55819,15,15
55820,15,15
55821,15,15
55822,15,15
55823,15,15
55824,15,15
55825,15,15
55826,15,15
55827,15,15
55828,15,15
55829,15,15
55830,15,15
55831,15,7
55832,15,7
55833,15,15
55834,15,10
55835,15,10
55836,15,15
55837,15,15
55838,15,15
55839,15,15
55840,15,15
55841,15,15
55842,15,15
55843,15,15
55844,15,15
55845,15,15
55846,15,15
55847,15,15
55848,15,15
55849,15,15
55850,15,15
55851,15,7
55852,15,7
55853,15,15
55854,15,15
55855,15,15
55856,15,15
55857,15,15
55858,15,15
55859,15,15
55860,15,15
55861,15,15
55862,15,15
55863,15,15
55864,15,15
55865,15,15
55866,15,15
55867,15,15
55868,15,15
55869,15,15
55870,15,15
55871,15,15
55872,15,15
55873,15,15
55874,15,7
55875,15,15
55876,15,15
55877,15,7
55878,15,7
55879,15,15
55880,15,15
55881,15,15
55882,15,15
55883,15,15
55884,15,15
55885,15,15
55886,15,15
55887,15,15
55888,15,15
55889,15,15
55890,15,15
55891,15,15
55892,15,15
55893,15,15
55894,15,15
55895,15,15
55896,15,15
55897,15,15
55898,15,15
55899,15,15
55900,15,15
55901,15,15
55902,15,15
55903,15,15
55904,15,15
55905,15,15
55906,15,7
55907,15,7
55908,15,15
55909,15,12
55910,15,12
55911,15,15
55912,15,15
55913,15,15
55914,15,15
55915,15,15
55916,15,15
55917,15,15
55918,15,15
55919,15,15
55920,15,15
55921,15,15
55922,15,15
55923,15,15
55924,15,15
55925,15,15
55926,15,15
55927,15,15
55928,15,15
55929,15,12
55930,15,15
55931,15,15
55932,15,15
55933,15,15
55934,15,15
55935,15,15
55936,15,15
55937,15,15
55938,15,7
55939,15,7
55940,15,7
55941,15,7
55942,15,12
55943,15,12
55944,15,12
55945,15,15
55946,15,15
55947,15,15
55948,15,15
55949,15,15
55950,15,15
55951,15,15
55952,15,15
55953,15,15
55954,15,15
55955,15,15
55956,15,15
55957,15,15
55958,15,15
55959,15,15
55960,15,15
55961,15,15
55962,15,15
55963,15,12
55964,15,15
55965,15,15
55966,15,15
55967,15,15
55968,15,15
55969,15,15
55970,15,15
55971,15,15
55972,15,15
55973,15,15
55974,15,15
55975,15,15
55976,15,15
55977,15,7
55978,15,7
55979,15,7
55980,15,7
55981,15,15
55982,15,15
55983,15,12
55984,15,12
55985,15,15
55986,15,15
55987,15,15
55988,15,15
55989,15,15
55990,15,15
55991,15,15
55992,15,15
55993,15,15
55994,15,15
55995,15,15
55996,15,15
55997,15,15
55998,15,15
55999,15,15
56000,15,15
56001,15,15
56002,15,15
56003,15,15
56004,15,12
56005,15,15
56006,15,15
56007,15,15
56008,15,15
56009,15,15
56010,15,15
56011,15,15
56012,15,15
56013,15,15
56014,15,15
56015,15,15
56016,15,15
56017,15,15
56018,15,15
56019,15,15
56020,15,15
56021,15,15
56022,15,15
56023,15,7
56024,15,7
56025,15,7
56026,15,7
56027,15,15
56028,15,15
56029,15,15
56030,15,15
56031,15,12
56032,15,15
56033,15,15
56034,15,15
56035,15,15
56036,15,15
56037,15,15
56038,15,15
56039,15,15
56040,15,15
56041,15,15
56042,15,15
56043,15,15
56044,15,15
56045,15,15
56046,15,15
56047,15,15
56048,15,15
56049,15,15
56050,15,12
56051,15,15
56052,15,15
56053,15,15
56054,15,15
56055,15,15
56056,15,15
56057,15,15
56058,15,15
56059,15,15
56060,15,15
56061,15,15
56062,15,15
56063,15,15
56064,15,15
56065,15,15
56066,15,15
56067,15,15
56068,15,15
56069,15,15
56070,15,15
56071,15,15
56072,15,15
56073,15,7
56074,15,7
56075,15,7
56076,15,7
56077,15,15
56078,15,15
56079,15,15
56080,15,12
56081,15,15
56082,15,15
56083,15,15
56084,15,15
56085,15,15
56086,15,15
56087,15,15
56088,15,15
56089,15,15
56090,15,15
56091,15,15
56092,15,15
56093,15,15
56094,15,15
56095,15,15
56096,15,15
56097,15,15
56098,15,15
56099,15,15
56100,15,12
56101,15,15
56102,15,15
56103,15,15
56104,15,15
56105,15,15
56106,15,15
56107,15,15
56108,15,15
56109,15,15
56110,15,15
56111,15,15
56112,15,15
56113,15,15
56114,15,15
56115,15,15
56116,15,15
56117,15,15
56118,15,15
56119,15,15
56120,15,15
56121,15,15
56122,15,15
56123,15,15
56124,15,15
56125,15,15
56126,15,7
56127,15,7
56128,15,7
56129,15,7
56130,15,7
56131,15,7
56132,15,7
56133,15,7
56134,15,7
56135,15,7
56136,15,15
56137,15,15
56138,15,15
56139,15,15
56140,15,15
56141,15,15
56142,15,15
56143,15,15
56144,15,15
56145,15,15
56146,15,15
56147,15,15
56148,15,15
56149,15,15
56150,15,15
56151,15,15
56152,15,15
56153,15,15
56154,15,12
56155,15,15
56156,15,15
56157,15,15
56158,15,15
56159,15,15
56160,15,15
56161,15,15
56162,15,15
56163,15,15
56164,15,15
56165,15,15
56166,15,15
56167,15,15
56168,15,15
56169,15,15
56170,15,15
56171,15,15
56172,15,15
56173,15,15
56174,15,15
56175,15,15
56176,15,15
56177,15,15
56178,15,15
56179,15,15
56180,15,15
56181,15,15
56182,15,15
56183,15,15
56184,15,7
56185,15,7
56186,15,7
56187,15,7
56188,15,7
56189,15,7
56190,15,7
56191,15,7
56192,15,7
56193,15,7
56194,15,15
56195,15,15
56196,15,15
56197,15,15
56198,15,15
56199,15,15
56200,15,15
56201,15,15
56202,15,15
56203,15,15
56204,15,15
56205,15,15
56206,15,15
56207,15,15
56208,15,15
56209,15,15
56210,15,15
56211,15,15
56212,15,12
56213,15,15
56214,15,15
56215,15,15
56216,15,15
56217,15,15
56218,15,15
56219,15,15
56220,15,15
56221,15,15
56222,15,15
56223,15,15
56224,15,15
56225,15,15
56226,15,15
56227,15,15
56228,15,15
56229,15,15
56230,15,15
56231,15,15
56232,15,15
56233,15,15
56234,15,15
56235,15,15
56236,15,15
56237,15,15
56238,15,15
56239,15,15
56240,15,7
56241,15,7
56242,15,7
56243,15,7
56244,15,7
56245,15,7
56246,15,7
56247,15,7
56248,15,7
56249,15,7
56250,15,7
56251,15,7
56252,15,7
56253,15,7
56254,15,7
56255,15,7
56256,15,15
56257,15,15
56258,15,15
56259,15,15
56260,15,15
56261,15,15
56262,15,15
56263,15,15
56264,15,15
56265,15,15
56266,15,15
56267,15,15
56268,15,15
56269,15,12
56270,15,15
56271,15,15
56272,15,15
56273,15,15
56274,15,15
56275,15,15
56276,15,15
56277,15,15
56278,15,15
56279,15,15
56280,15,15
56281,15,15
56282,15,15
56283,15,15
56284,15,15
56285,15,15
56286,15,15
56287,15,15
56288,15,15
56289,15,15
56290,15,15
56291,15,15
56292,15,15
56293,15,15
56294,15,15
56295,15,7
56296,15,7
56297,15,7
56298,15,7
56299,15,7
56300,15,7
56301,15,7
56302,15,7
56303,15,7
56304,15,7
56305,15,7
56306,15,7
56307,15,7
56308,15,7
56309,15,7
56310,15,7
56311,15,15
56312,15,15
56313,15,15
56314,15,15
56315,15,15
56316,15,15
56317,15,15
56318,15,15
56319,15,15
56320,15,15
56321,15,15
56322,15,15
56323,15,15
56324,15,15
56325,15,15
56326,15,15
56327,15,15
56328,15,15
56329,15,15
56330,15,15
56331,15,15
56332,15,15
56333,15,15
56334,15,15
56335,15,15
56336,15,15
56337,15,15
56338,15,15
56339,15,15
56340,15,15
56341,15,15
